,snp
97821,1452398302
97822,1452299912
97823,1452299817
97824,1451779617
97825,1451670891
97826,1451558385
97827,1451444852
97828,1451390746
97829,1451256419
97830,1451093007
97831,1451072322
97832,1451030337
97833,1450984300
97834,1450977202
97835,1450867442
97836,1450725874
97837,1450504229
97838,1450474165
97839,1450422746
97840,1450380687
97841,1450372530
97842,1450327805
97843,1450177655
97844,1450052926
97845,1449996104
97846,1449879991
97847,1449790814
97848,1449782050
97849,1449733261
97850,1449558870
97851,1449486432
97852,1449407420
97853,1449327141
97854,1449200327
97855,1448724433
97856,1448548215
97857,1448363908
97858,1448291483
97859,1448229265
97860,1448123269
97861,1448086640
97862,1448034772
97863,1447968573
97864,1447907621
97865,1447793119
97866,1447750032
97867,1447672345
97868,1447625560
97869,1447600024
97870,1447577855
97871,1447544667
97872,1447532511
97873,1447507555
97874,1447385521
97875,1446955614
97876,1446897599
97877,1446884675
97878,1446763659
97879,1446526259
97880,1446469657
97881,1446354001
97882,1446121479
97883,1446005480
97884,1445954219
97885,1445939018
97886,1445765414
97887,1445738810
97888,1445698672
97889,1445697902
97890,1445671973
97891,1445425041
97892,1445340734
97893,1445306746
97894,1444909997
97895,1444839478
97896,1444714848
97897,1444679044
97898,1444651274
97899,1444633879
97900,1444584957
97901,1444331177
97902,1444329217
97903,1444156852
97904,1444131320
97905,1443955813
97906,1443954507
97907,1443913752
97908,1443858330
97909,1443851117
97910,1443380705
97911,1443271078
97912,1443123635
97913,1443055986
97914,1442808785
97915,1442721749
97916,1442307362
97917,1442154966
97918,1442064676
97919,1442001659
97920,1441974599
97921,1441677450
97922,1441673590
97923,1441523519
97924,1441232835
97925,1441204895
97926,1440991254
97927,1440744407
97928,1440714350
97929,1440602299
97930,1440387672
97931,1440207423
97932,1440126028
97933,1439934398
97934,1439577493
97935,1439540600
97936,1439351669
97937,1439282700
97938,1439262481
97939,1439232437
97940,1439162104
97941,1439157991
97942,1439147972
97943,1438942607
97944,1438936071
97945,1438926366
97946,1438855428
97947,1438830259
97948,1438781463
97949,1438678119
97950,1438575451
97951,1438414175
97952,1438346388
97953,1438337929
97954,1438325631
97955,1438277518
97956,1438104509
97957,1437983506
97958,1437981672
97959,1437767748
97960,1437700336
97961,1437504948
97962,1437275388
97963,1437110682
97964,1436614106
97965,1436579481
97966,1436577320
97967,1436510569
97968,1436314651
97969,1436282411
97970,1436277286
97971,1436172567
97972,1436122051
97973,1436080458
97974,1436002385
97975,1435867179
97976,1435846716
97977,1435755388
97978,1435698853
97979,1435634416
97980,1435615866
97981,1435587576
97982,1435520175
97983,1435333325
97984,1435277747
97985,1435245627
97986,1435225477
97987,1434719823
97988,1434617454
97989,1434372344
97990,1434265766
97991,1434191815
97992,1434148515
97993,1434131532
97994,1434122521
97995,1434102509
97996,1434040451
97997,1434038912
97998,1433885113
97999,1433569403
98000,1433554420
98001,1433528414
98002,1433419418
98003,1433336863
98004,1433197540
98005,1433193410
98006,1433159776
98007,1432823478
98008,1432785699
98009,1432761105
98010,1432712782
98011,1432712611
98012,1432468408
98013,1432369500
98014,1432107985
98015,1432012641
98016,1431948643
98017,1431935159
98018,1431926562
98019,1431895190
98020,1431864028
98021,1431856382
98022,1431821526
98023,1431756104
98024,1431736751
98025,1431570909
98026,1431404104
98027,1431353415
98028,1431308549
98029,1431101473
98030,1431088480
98031,1431082706
98032,1430969338
98033,1430963438
98034,1430879225
98035,1430581604
98036,1430408226
98037,1430401554
98038,1430298107
98039,1430183281
98040,1430081387
98041,1430063784
98042,1429914353
98043,1429824127
98044,1429797316
98045,1429681162
98046,1429430949
98047,1429253444
98048,1428699072
98049,1428685404
98050,1428639544
98051,1428620063
98052,1428599607
98053,1428275780
98054,1428223343
98055,1428156598
98056,1428121504
98057,1428114611
98058,1428028772
98059,1427967088
98060,1427894076
98061,1427840068
98062,1427731055
98063,1427696148
98064,1427683888
98065,1427646204
98066,1427592741
98067,1427538478
98068,1427453975
98069,1427425668
98070,1427222588
98071,1427138793
98072,1427004528
98073,1426817037
98074,1426816040
98075,1426765295
98076,1426688922
98077,1426240614
98078,1426217626
98079,1425999695
98080,1425836074
98081,1425799890
98082,1425754222
98083,1425486484
98084,1425457693
98085,1425300054
98086,1425037141
98087,1424807273
98088,1424715609
98089,1424557554
98090,1424443243
98091,1424404215
98092,1424335617
98093,1424318766
98094,1424022597
98095,1423963888
98096,1423891925
98097,1423344314
98098,1423294962
98099,1423287307
98100,1423091479
98101,1423048685
98102,1422961369
98103,1422709720
98104,1422349211
98105,1422295398
98106,1422070127
98107,1422046576
98108,1421860442
98109,1421803104
98110,1421670831
98111,1421506352
98112,1421438389
98113,1421353611
98114,1421346365
98115,1421290612
98116,1421165507
98117,1421092181
98118,1421061987
98119,1421009320
98120,1421003061
98121,1420989273
98122,1420963956
98123,1420371254
98124,1420257766
98125,1420196945
98126,1420163990
98127,1420150854
98128,1419858008
98129,1419540119
98130,1419527234
98131,1419346356
98132,1419296445
98133,1419296047
98134,1419225301
98135,1419162970
98136,1419117453
98137,1419081272
98138,1419057327
98139,1418976188
98140,1418811832
98141,1418785228
98142,1418613004
98143,1418482350
98144,1418350309
98145,1418344259
98146,1418326507
98147,1418185271
98148,1418067219
98149,1417756876
98150,1417576500
98151,1417555882
98152,1417454269
98153,1417392030
98154,1417021892
98155,1416744871
98156,1416554968
98157,1416488893
98158,1416346083
98159,1416303107
98160,1416017011
98161,1416016559
98162,1415945511
98163,1415898900
98164,1415786855
98165,1415782853
98166,1415642170
98167,1415389286
98168,1415181136
98169,1415033037
98170,1414941942
98171,1414740230
98172,1414734504
98173,1414507639
98174,1414444552
98175,1414423516
98176,1414321570
98177,1414192476
98178,1414167602
98179,1414073241
98180,1413812866
98181,1413805238
98182,1413637476
98183,1413113973
98184,1413084171
98185,1413078232
98186,1413051190
98187,1413002347
98188,1412937212
98189,1412494682
98190,1412326242
98191,1412311095
98192,1412193868
98193,1412089010
98194,1412072373
98195,1411980594
98196,1411857946
98197,1411713870
98198,1411420827
98199,1411312455
98200,1411094709
98201,1411072797
98202,1410991040
98203,1410913729
98204,1410838987
98205,1410794558
98206,1410776624
98207,1410731431
98208,1410730764
98209,1410587665
98210,1410578096
98211,1410493672
98212,1410443789
98213,1410443211
98214,1410326983
98215,1410182274
98216,1410132312
98217,1410018558
98218,1409998076
98219,1409942313
98220,1409765665
98221,1409389014
98222,1409260925
98223,1409173406
98224,1409038703
98225,1408931491
98226,1408930402
98227,1408861999
98228,1408415191
98229,1408283721
98230,1408264123
98231,1408146158
98232,1408061875
98233,1407958173
98234,1407830536
98235,1407766281
98236,1407620997
98237,1407547082
98238,1407505848
98239,1407332607
98240,1407319227
98241,1407191839
98242,1407172230
98243,1407141063
98244,1407074816
98245,1406974575
98246,1406962202
98247,1406934572
98248,1406834760
98249,1406821972
98250,1406790941
98251,1406677508
98252,1406611931
98253,1406460777
98254,1406230840
98255,1405708647
98256,1405680864
98257,1405373530
98258,1405352195
98259,1405173281
98260,1405168613
98261,1405106721
98262,1405104062
98263,1404994617
98264,1404983297
98265,1404939215
98266,1404893838
98267,1404791937
98268,1404717599
98269,1404712984
98270,1404697673
98271,1404576264
98272,1404538375
98273,1404510877
98274,1404309107
98275,1404295828
98276,1404119456
98277,1404062183
98278,1403899556
98279,1403783565
98280,1403743398
98281,1403700646
98282,1403655193
98283,1403420311
98284,1403208024
98285,1402801859
98286,1402668641
98287,1402545880
98288,1402414850
98289,1402390590
98290,1402329168
98291,1401908312
98292,1401877750
98293,1401668811
98294,1401655266
98295,1401535930
98296,1401408706
98297,1401370632
98298,1401353474
98299,1401244979
98300,1401242788
98301,1401209380
98302,1401137663
98303,1401134300
98304,1401043980
98305,1400863435
98306,1400794159
98307,1400636849
98308,1400630483
98309,1400390676
98310,1400326133
98311,1400261930
98312,1400214010
98313,1400127990
98314,1400090513
98315,1400014211
98316,1399744018
98317,1399585226
98318,1399569808
98319,1399488993
98320,1399217717
98321,1399167834
98322,1398844249
98323,1398720021
98324,1398589167
98325,1398334834
98326,1398183103
98327,1398125081
98328,1398038131
98329,1397969770
98330,1397685403
98331,1397530253
98332,1397276273
98333,1397257892
98334,1397203166
98335,1397168167
98336,1396924648
98337,1396882246
98338,1396873140
98339,1396869047
98340,1396841210
98341,1396780620
98342,1396593750
98343,1396447729
98344,1396339477
98345,1396277022
98346,1396084995
98347,1396046288
98348,1395898029
98349,1395268032
98350,1395232613
98351,1395137582
98352,1395035314
98353,1394926010
98354,1394818245
98355,1394801815
98356,1394430447
98357,1394381905
98358,1394259978
98359,1394155663
98360,1394115080
98361,1394028472
98362,1393928194
98363,1393526187
98364,1393475657
98365,1393424952
98366,1393319069
98367,1393284383
98368,1393255098
98369,1393186697
98370,1392851544
98371,1392808811
98372,1392542931
98373,1392537771
98374,1392523376
98375,1392419525
98376,1392056223
98377,1391541979
98378,1391528336
98379,1391500222
98380,1391302358
98381,1391074008
98382,1391025347
98383,1390733038
98384,1390647353
98385,1390620333
98386,1390597342
98387,1390431051
98388,1390175979
98389,1390141885
98390,1390140833
98391,1389955725
98392,1389872123
98393,1389859857
98394,1389803648
98395,1389741914
98396,1389669557
98397,1389595635
98398,1389523226
98399,1389522660
98400,1389455380
98401,1389313831
98402,1389223465
98403,1389192920
98404,1388969209
98405,1388924753
98406,1388893091
98407,1388817962
98408,1388775452
98409,1388629925
98410,1388588763
98411,1388301746
98412,1388272967
98413,1388145062
98414,1388094550
98415,1387974975
98416,1387961078
98417,1387869311
98418,1387820440
98419,1387811242
98420,1387798017
98421,1387688005
98422,1387684630
98423,1387667989
98424,1387507160
98425,1387404049
98426,1387344782
98427,1387120297
98428,1387044428
98429,1386976331
98430,1386890801
98431,1386661724
98432,1386464737
98433,1386405326
98434,1386383907
98435,1386308419
98436,1385914218
98437,1385813771
98438,1385778697
98439,1385774558
98440,1385722082
98441,1385529136
98442,1385264595
98443,1385204052
98444,1385107540
98445,1384999367
98446,1384943994
98447,1384942672
98448,1384868578
98449,1384846782
98450,1384782503
98451,1384739311
98452,1384653307
98453,1384583532
98454,1384353665
98455,1384119552
98456,1384075268
98457,1383942482
98458,1383910469
98459,1383752881
98460,1383586078
98461,1383424406
98462,1383366501
98463,1382416995
98464,1382416345
98465,1382402892
98466,1382208460
98467,1382135885
98468,1382128651
98469,1382114089
98470,1382092646
98471,1381946146
98472,1381710133
98473,1381697718
98474,1381659816
98475,1381647285
98476,1381541647
98477,1381431188
98478,1381314633
98479,1380971751
98480,1380970739
98481,1380903207
98482,1380818903
98483,1380758160
98484,1380645882
98485,1380614578
98486,1380418308
98487,1380417557
98488,1380291386
98489,1380233778
98490,1380219093
98491,1380186406
98492,1380174943
98493,1380024684
98494,1379905034
98495,1379778033
98496,1379731928
98497,1379719925
98498,1379646811
98499,1379459782
98500,1379392205
98501,1379243450
98502,1379236917
98503,1378467435
98504,1378350404
98505,1378263001
98506,1378211449
98507,1377830955
98508,1377712766
98509,1377639409
98510,1377635344
98511,1377588375
98512,1377481391
98513,1377439396
98514,1377359876
98515,1377273666
98516,1377247327
98517,1377121230
98518,1377098336
98519,1377026868
98520,1376994508
98521,1376890134
98522,1376823830
98523,1376797763
98524,1376773962
98525,1376668729
98526,1376565880
98527,1376462785
98528,1376443975
98529,1376399747
98530,1376386557
98531,1376352193
98532,1376069290
98533,1376024174
98534,1375616486
98535,1375606370
98536,1375558920
98537,1375470830
98538,1375358151
98539,1375323042
98540,1375291154
98541,1374887963
98542,1374861882
98543,1374787556
98544,1374760318
98545,1374654169
98546,1374647741
98547,1374633178
98548,1374519842
98549,1374438418
98550,1374144591
98551,1373888869
98552,1373792549
98553,1373745217
98554,1373672722
98555,1373644739
98556,1373391949
98557,1373379760
98558,1373242412
98559,1373241462
98560,1373175487
98561,1373159644
98562,1373137726
98563,1373119711
98564,1373004922
98565,1372972848
98566,1372931498
98567,1372751478
98568,1372729583
98569,1372002785
98570,1371956025
98571,1371931137
98572,1371528106
98573,1371317205
98574,1370759494
98575,1370647853
98576,1370414811
98577,1370282501
98578,1370245725
98579,1370213428
98580,1370151545
98581,1370105200
98582,1370003192
98583,1369999232
98584,1369956570
98585,1369817967
98586,1369446647
98587,1369216818
98588,1369133832
98589,1369126277
98590,1369097432
98591,1369030368
98592,1368815470
98593,1368746214
98594,1368563021
98595,1368423879
98596,1368347933
98597,1368347663
98598,1368308697
98599,1368284436
98600,1368112238
98601,1368090686
98602,1368062781
98603,1368036808
98604,1368033126
98605,1367975284
98606,1367957275
98607,1367845136
98608,1367835946
98609,1367784921
98610,1367741799
98611,1367560252
98612,1367279716
98613,1367041203
98614,1366897446
98615,1366857785
98616,1366625280
98617,1366588082
98618,1366306089
98619,1366202889
98620,1366105991
98621,1365978312
98622,1365936233
98623,1365752326
98624,1365741820
98625,1365366642
98626,1365325617
98627,1365173673
98628,1365024568
98629,1364941048
98630,1364926922
98631,1364858768
98632,1364781579
98633,1364661596
98634,1364619959
98635,1364469515
98636,1364467864
98637,1364434597
98638,1364362503
98639,1364221931
98640,1364117120
98641,1363801404
98642,1363767709
98643,1363657494
98644,1363609210
98645,1363560134
98646,1363547049
98647,1363515395
98648,1363506353
98649,1363165829
98650,1363019383
98651,1362781372
98652,1362712922
98653,1362666469
98654,1362604421
98655,1362343200
98656,1362167821
98657,1361828410
98658,1361772782
98659,1361602399
98660,1361280921
98661,1361114302
